2845575	|	2842855	|	S	|	9	|	Martavirus lutenecus
2845577	|	2842858	|	S	|	9	|	Meblowovirus defluviicola
2845578	|	2842859	|	S	|	9	|	Mehraxmevirus pedohabitans
3430785	|	2842859	|	S	|	9	|	Mehraxmevirus arvivicinum
2845580	|	2842861	|	S	|	9	|	Mekintivirus lutihabitans
2845584	|	2842864	|	S	|	9	|	Methovirus lutivicinum
2845599	|	2842867	|	S	|	9	|	Mihkrovirus pedovicinum
2845600	|	2842867	|	S	|	9	|	Mihkrovirus pedovivens
2845601	|	2842867	|	S	|	9	|	Mihkrovirus peladaptatum
2845602	|	2842867	|	S	|	9	|	Mihkrovirus pelenecus
2845603	|	2842867	|	S	|	9	|	Mihkrovirus pelocola
2845604	|	2842867	|	S	|	9	|	Mihkrovirus soladaptatum
2845605	|	2842867	|	S	|	9	|	Mihkrovirus solenecus
2845606	|	2842867	|	S	|	9	|	Mihkrovirus solicola
3430861	|	2842867	|	S	|	9	|	Mihkrovirus lutihabitans
2845612	|	2842872	|	S	|	9	|	Mintuvirus asiadaptatum
2845613	|	2842872	|	S	|	9	|	Mintuvirus asienecus
2845614	|	2842872	|	S	|	9	|	Mintuvirus pelovivens
3430887	|	2842872	|	S	|	9	|	Mintuvirus borborovivens
3430889	|	2842872	|	S	|	9	|	Mintuvirus pelovicinum
2845647	|	2842887	|	S	|	9	|	Muyegivirus borborenecus
2845661	|	2842891	|	S	|	9	|	Nadsecevirus borborocola
2845678	|	2842901	|	S	|	9	|	Niankuvirus caenivicinum
2845685	|	2842907	|	S	|	9	|	Niuhvovirus limivicinum
2845686	|	2842907	|	S	|	9	|	Niuhvovirus limivivens
2845696	|	2842915	|	S	|	9	|	Oceshuvirus lutenecus
2845714	|	2842922	|	S	|	9	|	Olmsdivirus lutivivens
2845715	|	2842925	|	S	|	9	|	Omohevirus peladaptatum
2845716	|	2842926	|	S	|	9	|	Onohmuvirus pelenecus
2845717	|	2842927	|	S	|	9	|	Opdykovirus pelocola
2845720	|	2842931	|	S	|	9	|	Owenocuvirus pelohabitans
2845721	|	2842932	|	S	|	9	|	Oxychlovirus humadaptatum
2845722	|	2842932	|	S	|	9	|	Oxychlovirus terrenecus
2845723	|	2842932	|	S	|	9	|	Oxychlovirus terricola
2845724	|	2842932	|	S	|	9	|	Oxychlovirus terrihabitans
2845725	|	2842932	|	S	|	9	|	Oxychlovirus terrivicinum
2845726	|	2842932	|	S	|	9	|	Oxychlovirus terrivivens
3431551	|	2842932	|	S	|	9	|	Oxychlovirus tellurivicinum
3431552	|	2842932	|	S	|	9	|	Oxychlovirus tellurivivens
2845755	|	2842938	|	S	|	9	|	Palsdevirus asienecus
2845773	|	2842943	|	S	|	9	|	Paysduvirus asiocola
2845781	|	2842947	|	S	|	9	|	Pehohrivirus asiohabitans
2845782	|	2842947	|	S	|	9	|	Pehohrivirus asiovicinum
2845783	|	2842948	|	S	|	9	|	Pehsaduvirus asiovivens
2845798	|	2842951	|	S	|	9	|	Pepevirus rubrum
2852677	|	2842951	|	G1	|	9	|	unclassified Pepevirus
2845804	|	2842953	|	S	|	9	|	Perrunavirus olsenii
2845831	|	2842954	|	S	|	9	|	Philtcovirus borboradaptatum
2845832	|	2842955	|	S	|	9	|	Phobpsivirus agradaptatum
2845833	|	2842955	|	S	|	9	|	Phobpsivirus agricola
2845847	|	2842960	|	S	|	9	|	Piponevirus borborenecus
2845848	|	2842960	|	S	|	9	|	Piponevirus borborocola
2845862	|	2842968	|	S	|	9	|	Pohlevirus arvadaptatum
2845863	|	2842968	|	S	|	9	|	Pohlevirus arvenecus
2845864	|	2842968	|	S	|	9	|	Pohlevirus arvicola
2845865	|	2842968	|	S	|	9	|	Pohlevirus caenicola
2845866	|	2842968	|	S	|	9	|	Pohlevirus chorovivens
2845872	|	2842975	|	S	|	9	|	Poncivirus insecticola
2845973	|	2842981	|	S	|	9	|	Psimevirus caenivicinum
2845974	|	2842981	|	S	|	9	|	Psimevirus pedocola
2845988	|	2842986	|	S	|	9	|	Pudlivirus limivicinum
39803	|	2842995	|	S	|	9	|	Qubevirus durum
39804	|	2842995	|	S	|	9	|	Qubevirus faecium
2846025	|	2842997	|	S	|	9	|	Radbaivirus tellurenecus
2846026	|	2842997	|	S	|	9	|	Radbaivirus telluricola
2846027	|	2842997	|	S	|	9	|	Radbaivirus tellurihabitans
3432105	|	2842997	|	S	|	9	|	Radbaivirus edaphadaptatum
3432106	|	2842997	|	S	|	9	|	Radbaivirus edaphenecus
3432107	|	2842997	|	S	|	9	|	Radbaivirus edaphocola
3432108	|	2842997	|	S	|	9	|	Radbaivirus edaphohabitans
3432109	|	2842997	|	S	|	9	|	Radbaivirus edaphovicinum
3432110	|	2842997	|	S	|	9	|	Radbaivirus edaphovivens
2846054	|	2843001	|	S	|	9	|	Rehihmevirus terrenecus
2846055	|	2843002	|	S	|	9	|	Rehudzovirus terrihabitans
2846076	|	2843012	|	S	|	9	|	Rusvolovirus asiadaptatum
2846077	|	2843012	|	S	|	9	|	Rusvolovirus asienecus
2846168	|	2843022	|	S	|	9	|	Scuadavirus asiohabitans
2846176	|	2843029	|	S	|	9	|	Sehpovirus borboradaptatum
2846191	|	2843033	|	S	|	9	|	Seybrovirus borborohabitans
2846196	|	2843035	|	S	|	9	|	Shebanavirus borborovicinum
2846209	|	2843037	|	S	|	9	|	Shihovirus caenadaptatum
3241305	|	2843037	|	S	|	9	|	Shihovirus edaphohabitans
2846214	|	2843039	|	S	|	9	|	Sholavirus caenivivens
2852788	|	2843039	|	G1	|	9	|	unclassified Sholavirus
2846215	|	2843040	|	S	|	9	|	Shomudavirus limadaptatum
2846231	|	2843046	|	S	|	9	|	Sincthavirus limivicinum
2846233	|	2843049	|	S	|	9	|	Skhembuvirus limivivens
2846235	|	2843052	|	S	|	9	|	Smudhfivirus lutadaptatum
2846237	|	2843054	|	S	|	9	|	Soetuvirus lutenecus
2846383	|	2843058	|	S	|	9	|	Stehlmavirus lutihabitans
2846418	|	2843065	|	S	|	9	|	Swihdzovirus paludicola
2846423	|	2843067	|	S	|	9	|	Tahluvirus peladaptatum
2846425	|	2843071	|	S	|	9	|	Tapikevirus pelocola
2846426	|	2843073	|	S	|	9	|	Teciucevirus pelohabitans
2846429	|	2843076	|	S	|	9	|	Tehnexuvirus edaphadaptatum
2846441	|	2843086	|	S	|	9	|	Thiwvovirus asienecus
2846442	|	2843087	|	S	|	9	|	Thiyevirus asiocola
2846443	|	2843088	|	S	|	9	|	Thobivirus asiohabitans
2846447	|	2843092	|	S	|	9	|	Ticahravirus asiovicinum
2846455	|	2843098	|	S	|	9	|	Tohvovirus borborohabitans
2846579	|	2843100	|	S	|	9	|	Trucevirus pedenecus
2846587	|	2843108	|	S	|	9	|	Ureyisuvirus caenihabitans
2846594	|	2843110	|	S	|	9	|	Ushumevirus caenivicinum
2846614	|	2843120	|	S	|	9	|	Vohsuavirus limihabitans
2846615	|	2843120	|	S	|	9	|	Vohsuavirus limivicinum
2846616	|	2843120	|	S	|	9	|	Vohsuavirus pedovivens
2846617	|	2843120	|	S	|	9	|	Vohsuavirus soladaptatum
2846618	|	2843120	|	S	|	9	|	Vohsuavirus solenecus
2846619	|	2843120	|	S	|	9	|	Vohsuavirus solicola
2846660	|	2843133	|	S	|	9	|	Whietlevirus defluviicola
2846661	|	2843135	|	S	|	9	|	Whilavirus pelohabitans
2846666	|	2843140	|	S	|	9	|	Wohudhevirus asienecus
2846670	|	2843143	|	S	|	9	|	Wyahnevirus asiohabitans
2843643	|	2843146	|	S	|	9	|	Yahnavirus asienecus
2846675	|	2843146	|	S	|	9	|	Yahnavirus asiovicinum
2846677	|	2843149	|	S	|	9	|	Yemegivirus asiovivens
2846691	|	2843154	|	S	|	9	|	Yohcadevirus borborocola
2846692	|	2843157	|	S	|	9	|	Yuhrihovirus borborohabitans
2846693	|	2843157	|	S	|	9	|	Yuhrihovirus borborovicinum
2846694	|	2843157	|	S	|	9	|	Yuhrihovirus borborovivens
2846695	|	2843157	|	S	|	9	|	Yuhrihovirus humenecus
2027243	|	2852980	|	S	|	9	|	Leviviridae sp.
2842614	|	2852980	|	G	|	9	|	Condavirus
2842678	|	2852980	|	G	|	9	|	Febihevirus
2842883	|	2852980	|	G	|	9	|	Mucrahivirus
2842930	|	2852980	|	G	|	9	|	Osigowavirus
2843084	|	2852980	|	G	|	9	|	Thidevirus
3428326	|	3152702	|	S	|	9	|	Dortuvirus fonticola
3428327	|	3152703	|	S	|	9	|	Dorudgevirus caenadaptatum
3428335	|	3152704	|	S	|	9	|	Draycavirus humivivens
3428338	|	3152705	|	S	|	9	|	Dreytovirus telluradaptatum
3428339	|	3152705	|	S	|	9	|	Dreytovirus telluricola
3428423	|	3152706	|	S	|	9	|	Dunchevirus limicola
3428426	|	3152707	|	S	|	9	|	Dursuvirus choradaptatum
2843705	|	3152707	|	S	|	9	|	Dursuvirus arvihabitans
3428432	|	3152708	|	S	|	9	|	Eahsevirus limicola
3428433	|	3152708	|	S	|	9	|	Eahsevirus limihabitans
3428446	|	3152711	|	S	|	9	|	Eerlswovirus asiohabitans
3429138	|	3152727	|	S	|	9	|	Haeldovirus asiohabitans
3429139	|	3152727	|	S	|	9	|	Haeldovirus borboradaptatum
3429146	|	3152729	|	S	|	9	|	Hahsevirus borboradaptatum
3429147	|	3152729	|	S	|	9	|	Hahsevirus caenadaptatum
3429150	|	3152729	|	S	|	9	|	Hahsevirus geoenecus
3430230	|	3152753	|	S	|	9	|	Koteshevirus arvenecus
3430231	|	3152753	|	S	|	9	|	Koteshevirus arvicola
3430232	|	3152753	|	S	|	9	|	Koteshevirus arvivicinum
3430233	|	3152753	|	S	|	9	|	Koteshevirus arvivivens
3430236	|	3152753	|	S	|	9	|	Koteshevirus asiovivens
3430237	|	3152753	|	S	|	9	|	Koteshevirus caenihabitans
3430244	|	3152753	|	S	|	9	|	Koteshevirus edaphadaptatum
3430246	|	3152753	|	S	|	9	|	Koteshevirus edaphocola
3430247	|	3152753	|	S	|	9	|	Koteshevirus edaphohabitans
3430248	|	3152753	|	S	|	9	|	Koteshevirus edaphovicinum
3430255	|	3152753	|	S	|	9	|	Koteshevirus lutadaptatum
3430256	|	3152753	|	S	|	9	|	Koteshevirus luticola
3430270	|	3152753	|	S	|	9	|	Koteshevirus terrivivens
3430393	|	3152764	|	S	|	9	|	Lihtdlivirus edaphenecus
3430429	|	3152767	|	S	|	9	|	Loghdhuvirus borborovicinum
3430431	|	3152768	|	S	|	9	|	Lohngkovirus borborovicinum
3430432	|	3152768	|	S	|	9	|	Lohngkovirus borborovivens
3430433	|	3152768	|	S	|	9	|	Lohngkovirus caenadaptatum
3430434	|	3152768	|	S	|	9	|	Lohngkovirus caenenecus
3430435	|	3152768	|	S	|	9	|	Lohngkovirus caenicola
3430437	|	3152768	|	S	|	9	|	Lohngkovirus defluviicola
3430442	|	3152768	|	S	|	9	|	Lohngkovirus humadaptatum
3430500	|	3152774	|	S	|	9	|	Lowsuvirus geocola
3430501	|	3152774	|	S	|	9	|	Lowsuvirus geovicinum
3430502	|	3152774	|	S	|	9	|	Lowsuvirus geovivens
3430515	|	3152778	|	S	|	9	|	Ludtovirus agrivivens
3430516	|	3152778	|	S	|	9	|	Ludtovirus chorocola
3431070	|	3152796	|	S	|	9	|	Nehwtovirus borborohabitans
3431073	|	3152796	|	S	|	9	|	Nehwtovirus limadaptatum
3431189	|	3152802	|	S	|	9	|	Nohrdovirus limihabitans
3432270	|	3152830	|	S	|	9	|	Saudhavirus asiohabitans
3432722	|	3152858	|	S	|	9	|	Tenwovirus luticola
3432723	|	3152858	|	S	|	9	|	Tenwovirus pelohabitans
3433009	|	3152861	|	S	|	9	|	Trotivirus asiovicinum
3433014	|	3152861	|	S	|	9	|	Trotivirus neoasiovicinum
3433018	|	3152861	|	S	|	9	|	Trotivirus soladaptatum
3433045	|	3152863	|	S	|	9	|	Tysohivirus limenecus
3433051	|	3152864	|	S	|	9	|	Ulinhavirus borborohabitans
3433052	|	3152864	|	S	|	9	|	Ulinhavirus borborovicinum
3433053	|	3152864	|	S	|	9	|	Ulinhavirus borborovivens
3433077	|	3152865	|	S	|	9	|	Upborqevirus asiovicinum
3433078	|	3152865	|	S	|	9	|	Upborqevirus asiovivens
2843692	|	2842377	|	S	|	9	|	Andihavirus borborohabitans
2844083	|	2842644	|	S	|	9	|	Dibaevirus borborocola
2844086	|	2842647	|	S	|	9	|	Dilzevirus borborohabitans
2844154	|	2842668	|	S	|	9	|	Eosonovirus caenenecus
2844270	|	2842674	|	S	|	9	|	Etdyvivirus caenicola
2844277	|	2842677	|	S	|	9	|	Fahrmivirus caenivivens
2844278	|	2842677	|	S	|	9	|	Fahrmivirus limadaptatum
2844832	|	2842732	|	S	|	9	|	Hinehbovirus caenihabitans
2845012	|	2842761	|	S	|	9	|	Insbruvirus lutivivens
2845028	|	2842773	|	S	|	9	|	Jargovirus pelovivens
2845565	|	2842847	|	S	|	9	|	Mahshuvirus limivivens
2845610	|	2842871	|	S	|	9	|	Mintinovirus pelohabitans
2845611	|	2842871	|	S	|	9	|	Mintinovirus pelovicinum
2845990	|	2842988	|	S	|	9	|	Puhrivirus limivivens
2845991	|	2842989	|	S	|	9	|	Puirovirus lutadaptatum
2852722	|	2842989	|	G1	|	9	|	unclassified Puirovirus
2846190	|	2843032	|	S	|	9	|	Sexopuavirus agricola
2846440	|	2843085	|	S	|	9	|	Thiuhmevirus pedadaptatum
2846454	|	2843097	|	S	|	9	|	Tohkunevirus borborocola
2846585	|	2843106	|	S	|	9	|	Tyrahlevirus caenicola
2846595	|	2843111	|	S	|	9	|	Vendavirus caenivivens
2846620	|	2843121	|	S	|	9	|	Voulevirus limivivens
2842918	|	2853016	|	G	|	9	|	Odiravirus
2842920	|	2853016	|	G	|	9	|	Oekfovirus
2843139	|	2853016	|	G	|	9	|	Wishivirus
3433079	|	3153094	|	S	|	9	|	Upirshuvirus tellurivivens
3433080	|	3153094	|	S	|	9	|	Upirshuvirus terradaptatum
3433081	|	3153094	|	S	|	9	|	Upirshuvirus terricola
3433311	|	3153095	|	S	|	9	|	Wahlkovirus terrenecus
2843672	|	3153095	|	S	|	9	|	Wahlkovirus borborenecus
3433443	|	3153106	|	S	|	9	|	Whahdcavirus peladaptatum
2843658	|	2842363	|	S	|	9	|	Alehndavirus ruminicola
2843864	|	2842560	|	S	|	9	|	Bonghivirus borborenecus
2843939	|	2842596	|	S	|	9	|	Chimpavirus luticola
2844053	|	2842625	|	S	|	9	|	Dahmuivirus pelovivens
2844069	|	2842636	|	S	|	9	|	Dehgumevirus asiovivens
2844070	|	2842637	|	S	|	9	|	Dehkhevirus borboradaptatum
2844650	|	2842701	|	S	|	9	|	Gifriavirus ruminicola
2844819	|	2842722	|	S	|	9	|	Hehrovirus borborohabitans
2845024	|	2842770	|	S	|	9	|	Ivolevirus faecicola
2845037	|	2842782	|	S	|	9	|	Kahnayevirus asiovivens
2845038	|	2842783	|	S	|	9	|	Kahraivirus borboradaptatum
2845058	|	2842793	|	S	|	9	|	Kemiovirus caenivicinum
2845062	|	2842797	|	S	|	9	|	Kerishovirus limenecus
2845114	|	2842809	|	S	|	9	|	Konmavirus lutivicinum
2845115	|	2842809	|	S	|	9	|	Konmavirus lutivivens
2845116	|	2842809	|	S	|	9	|	Konmavirus peladaptatum
2845519	|	2842827	|	S	|	9	|	Lirnavirus borborovicinum
2845573	|	2842853	|	S	|	9	|	Marskhivirus piscicola
2845672	|	2842897	|	S	|	9	|	Nehpavirus caenenecus
2845728	|	2842933	|	S	|	9	|	Pacehavirus humicola
2845729	|	2842933	|	S	|	9	|	Pacehavirus pelovicinum
2845730	|	2842933	|	S	|	9	|	Pacehavirus pelovivens
3431554	|	2842933	|	S	|	9	|	Pacehavirus borborenecus
2845752	|	2842936	|	S	|	9	|	Pahdacivirus asiadaptatum
2846177	|	2843030	|	S	|	9	|	Semodevirus borborenecus
2846210	|	2843038	|	S	|	9	|	Shihwivirus caenenecus
2846622	|	2843124	|	S	|	9	|	Wahdswovirus lutenecus
2846678	|	2843150	|	S	|	9	|	Yenihzavirus borboradaptatum
2842590	|	2852967	|	G	|	9	|	Cehntrovirus
2842833	|	2852967	|	G	|	9	|	Lonzbavirus
2842896	|	2852967	|	G	|	9	|	Nehohpavirus
2842913	|	2852967	|	G	|	9	|	Obhoarovirus
2843006	|	2852967	|	G	|	9	|	Rhohmbavirus
2843036	|	2852967	|	G	|	9	|	Shihmovirus
2843091	|	2852967	|	G	|	9	|	Tibirnivirus
2843644	|	2842361	|	S	|	9	|	Adahmuvirus asiocola
2843659	|	2842364	|	S	|	9	|	Alehxovirus agradaptatum
2843660	|	2842364	|	S	|	9	|	Alehxovirus agrenecus
2843661	|	2842364	|	S	|	9	|	Alehxovirus agricola
2843662	|	2842364	|	S	|	9	|	Alehxovirus agrihabitans
2843663	|	2842364	|	S	|	9	|	Alehxovirus asiohabitans
2843664	|	2842364	|	S	|	9	|	Alehxovirus asiovicinum
2843665	|	2842364	|	S	|	9	|	Alehxovirus asiovivens
2843666	|	2842364	|	S	|	9	|	Alehxovirus borboradaptatum
2843667	|	2842364	|	S	|	9	|	Alehxovirus humivicinum
2843668	|	2842364	|	S	|	9	|	Alehxovirus humivivens
3426028	|	2842364	|	S	|	9	|	Alehxovirus asiadaptatum
3426029	|	2842364	|	S	|	9	|	Alehxovirus chthonovicinum
3426055	|	2842364	|	S	|	9	|	Alehxovirus pedenecus
3426056	|	2842364	|	S	|	9	|	Alehxovirus pedohabitans
3426058	|	2842364	|	S	|	9	|	Alehxovirus pelovivens
2843737	|	2842388	|	S	|	9	|	Ashcevirus caenenecus
2843837	|	2842401	|	S	|	9	|	Berdovirus luticola
2843842	|	2842550	|	S	|	9	|	Bicehmovirus lutivivens
2843843	|	2842550	|	S	|	9	|	Bicehmovirus peladaptatum
2843844	|	2842550	|	S	|	9	|	Bicehmovirus pelenecus
3427444	|	2842550	|	S	|	9	|	Bicehmovirus borborocola
3427447	|	2842550	|	S	|	9	|	Bicehmovirus caenivivens
3427454	|	2842550	|	S	|	9	|	Bicehmovirus limadaptatum
3427455	|	2842550	|	S	|	9	|	Bicehmovirus limenecus
3427456	|	2842550	|	S	|	9	|	Bicehmovirus limicola
3427457	|	2842550	|	S	|	9	|	Bicehmovirus limihabitans
3427462	|	2842550	|	S	|	9	|	Bicehmovirus neopeladaptatum
3427464	|	2842550	|	S	|	9	|	Bicehmovirus pedohabitans
3427465	|	2842550	|	S	|	9	|	Bicehmovirus pedovicinum
2843883	|	2842569	|	S	|	9	|	Brikhyavirus terrivicinum
2843900	|	2842577	|	S	|	9	|	Cahrlavirus caenivicinum
2843922	|	2842587	|	S	|	9	|	Cebevirus agrenecus
2843923	|	2842587	|	S	|	9	|	Cebevirus halophobicum
2844117	|	2842666	|	S	|	9	|	Endehruvirus chthonenecus
2844118	|	2842666	|	S	|	9	|	Endehruvirus chthonocola
2844274	|	2842675	|	S	|	9	|	Fagihovirus caenihabitans
2844275	|	2842675	|	S	|	9	|	Fagihovirus chthonovivens
2844280	|	2842679	|	S	|	9	|	Fejonovirus limenecus
2844282	|	2842681	|	S	|	9	|	Ferahgovirus geoadaptatum
2844302	|	2842685	|	S	|	9	|	Fluruvirus limivicinum
2844303	|	2842687	|	S	|	9	|	Frobavirus limivivens
2844305	|	2842688	|	S	|	9	|	Fudhoevirus lutadaptatum
2844306	|	2842688	|	S	|	9	|	Fudhoevirus lutenecus
2844312	|	2842691	|	S	|	9	|	Gahmegovirus lutivicinum
2844405	|	2842694	|	S	|	9	|	Garnievirus lutivivens
3428982	|	2842694	|	S	|	9	|	Garnievirus chorocola
3428987	|	2842694	|	S	|	9	|	Garnievirus humivivens
2844408	|	2842698	|	S	|	9	|	Gehrmavirus geocola
2844409	|	2842698	|	S	|	9	|	Gehrmavirus pelocola
2843698	|	2842702	|	S	|	9	|	Gihfavirus arvadaptatum
2843699	|	2842702	|	S	|	9	|	Gihfavirus arvicola
2843700	|	2842702	|	S	|	9	|	Gihfavirus chorovivens
2844651	|	2842702	|	S	|	9	|	Gihfavirus geohabitans
2844652	|	2842702	|	S	|	9	|	Gihfavirus pelohabitans
2844790	|	2842714	|	S	|	9	|	Gulmivirus arvadaptatum
2844791	|	2842714	|	S	|	9	|	Gulmivirus arvenecus
2844792	|	2842714	|	S	|	9	|	Gulmivirus arvicola
2844793	|	2842714	|	S	|	9	|	Gulmivirus arvihabitans
2844794	|	2842714	|	S	|	9	|	Gulmivirus arvivicinum
2844795	|	2842714	|	S	|	9	|	Gulmivirus asiohabitans
2844796	|	2842714	|	S	|	9	|	Gulmivirus asiovicinum
2844797	|	2842714	|	S	|	9	|	Gulmivirus asiovivens
2844810	|	2842719	|	S	|	9	|	Hahkesevirus borborocola
2844839	|	2842736	|	S	|	9	|	Hohrdovirus caenivivens
2844840	|	2842736	|	S	|	9	|	Hohrdovirus edaphohabitans
2844841	|	2842736	|	S	|	9	|	Hohrdovirus edaphovicinum
2844842	|	2842736	|	S	|	9	|	Hohrdovirus edaphovivens
2844843	|	2842736	|	S	|	9	|	Hohrdovirus limadaptatum
2844844	|	2842736	|	S	|	9	|	Hohrdovirus pedadaptatum
2844845	|	2842736	|	S	|	9	|	Hohrdovirus pedenecus
2844846	|	2842736	|	S	|	9	|	Hohrdovirus pedocola
2844847	|	2842736	|	S	|	9	|	Hohrdovirus pedohabitans
2844848	|	2842736	|	S	|	9	|	Hohrdovirus pedovicinum
2844849	|	2842736	|	S	|	9	|	Hohrdovirus pedovivens
2844850	|	2842736	|	S	|	9	|	Hohrdovirus soladaptatum
2844851	|	2842736	|	S	|	9	|	Hohrdovirus solenecus
2844852	|	2842736	|	S	|	9	|	Hohrdovirus solicola
2844853	|	2842736	|	S	|	9	|	Hohrdovirus solihabitans
3429755	|	2842736	|	S	|	9	|	Hohrdovirus caenadaptatum
2844970	|	2842740	|	S	|	9	|	Huhbevirus chthonadaptatum
2844971	|	2842740	|	S	|	9	|	Huhbevirus chthonenecus
2844972	|	2842740	|	S	|	9	|	Huhbevirus chthonocola
2844973	|	2842740	|	S	|	9	|	Huhbevirus chthonohabitans
2844974	|	2842740	|	S	|	9	|	Huhbevirus chthonovicinum
2844975	|	2842740	|	S	|	9	|	Huhbevirus chthonovivens
2844976	|	2842740	|	S	|	9	|	Huhbevirus geoadaptatum
2844977	|	2842740	|	S	|	9	|	Huhbevirus solivicinum
2844978	|	2842740	|	S	|	9	|	Huhbevirus solivivens
2844985	|	2842745	|	S	|	9	|	Huohcivirus geoenecus
2844986	|	2842746	|	S	|	9	|	Huylevirus limihabitans
2844988	|	2842747	|	S	|	9	|	Hyjrovirus geohabitans
2845025	|	2842771	|	S	|	9	|	Iwahcevirus pelovicinum
2845041	|	2842788	|	S	|	9	|	Kecuhnavirus borborohabitans
2845042	|	2842788	|	S	|	9	|	Kecuhnavirus borborovicinum
2845043	|	2842788	|	S	|	9	|	Kecuhnavirus terrivicinum
2845066	|	2842800	|	S	|	9	|	Kihsiravirus limivicinum
2845070	|	2842802	|	S	|	9	|	Kinglevirus lutadaptatum
2845483	|	2842818	|	S	|	9	|	Laimuvirus asiocola
2845484	|	2842821	|	S	|	9	|	Lazuovirus agrenecus
2845510	|	2842825	|	S	|	9	|	Lihvevirus borborenecus
2845512	|	2842826	|	S	|	9	|	Limaivirus borborocola
2845513	|	2842826	|	S	|	9	|	Limaivirus borborohabitans
2845532	|	2842832	|	S	|	9	|	Lomnativirus arvihabitans
2845535	|	2842834	|	S	|	9	|	Loptevirus arvivicinum
2845536	|	2842834	|	S	|	9	|	Loptevirus arvivivens
2845537	|	2842834	|	S	|	9	|	Loptevirus caenenecus
2845558	|	2842842	|	S	|	9	|	Mahdsavirus limadaptatum
2845585	|	2842865	|	S	|	9	|	Metsavirus lutivivens
2845615	|	2842873	|	S	|	9	|	Minusuvirus solivicinum
2845627	|	2842875	|	S	|	9	|	Mocruvirus chthonadaptatum
2845628	|	2842875	|	S	|	9	|	Mocruvirus chthonocola
2845629	|	2842875	|	S	|	9	|	Mocruvirus solivivens
2845632	|	2842877	|	S	|	9	|	Molucevirus chthonohabitans
2845633	|	2842877	|	S	|	9	|	Molucevirus chthonovicinum
2845634	|	2842877	|	S	|	9	|	Molucevirus chthonovivens
2845635	|	2842877	|	S	|	9	|	Molucevirus geoadaptatum
2845674	|	2842899	|	S	|	9	|	Nehumivirus tellurihabitans
2845753	|	2842937	|	S	|	9	|	Pahspavirus humihabitans
2845855	|	2842962	|	S	|	9	|	Pirifovirus chorovicinum
2852689	|	2842962	|	G1	|	9	|	unclassified Pirifovirus
2845861	|	2842967	|	S	|	9	|	Podtsbuvirus caenenecus
2845867	|	2842969	|	S	|	9	|	Pohlodivirus arvihabitans
2845972	|	2842980	|	S	|	9	|	Psiaduvirus pedadaptatum
2845989	|	2842987	|	S	|	9	|	Puduphavirus pedovivens
2846066	|	2843009	|	S	|	9	|	Rodtovirus pelovivens
2846226	|	2843043	|	S	|	9	|	Sidiruavirus agrenecus
2846241	|	2843056	|	S	|	9	|	Sperdavirus luticola
2846387	|	2843059	|	S	|	9	|	Stehnavirus lutivicinum
2852813	|	2843059	|	G1	|	9	|	unclassified Stehnavirus
2846412	|	2843062	|	S	|	9	|	Suhnsivirus arvicola
2846413	|	2843062	|	S	|	9	|	Suhnsivirus lutivivens
2846416	|	2843063	|	S	|	9	|	Surghavirus arvenecus
2846417	|	2843063	|	S	|	9	|	Surghavirus arvihabitans
2846424	|	2843068	|	S	|	9	|	Tamanovirus pelenecus
2846428	|	2843075	|	S	|	9	|	Tehmuvirus arvivivens
2846430	|	2843077	|	S	|	9	|	Tehnicivirus edaphenecus
2852836	|	2843077	|	G1	|	9	|	unclassified Tehnicivirus
2846438	|	2843083	|	S	|	9	|	Thehlovirus edaphovicinum
2846449	|	2843093	|	S	|	9	|	Tikiyavirus asiovivens
3432813	|	2843093	|	S	|	9	|	Tikiyavirus chthonadaptatum
3432814	|	2843093	|	S	|	9	|	Tikiyavirus chthonenecus
3432815	|	2843093	|	S	|	9	|	Tikiyavirus chthonocola
3432816	|	2843093	|	S	|	9	|	Tikiyavirus chthonohabitans
3432817	|	2843093	|	S	|	9	|	Tikiyavirus chthonovicinum
3432818	|	2843093	|	S	|	9	|	Tikiyavirus chthonovivens
3432823	|	2843093	|	S	|	9	|	Tikiyavirus geoadaptatum
3432824	|	2843093	|	S	|	9	|	Tikiyavirus geocola
3432825	|	2843093	|	S	|	9	|	Tikiyavirus geoenecus
3432826	|	2843093	|	S	|	9	|	Tikiyavirus geohabitans
3432827	|	2843093	|	S	|	9	|	Tikiyavirus geovicinum
3432828	|	2843093	|	S	|	9	|	Tikiyavirus geovivens
3432838	|	2843093	|	S	|	9	|	Tikiyavirus soladaptatum
3432839	|	2843093	|	S	|	9	|	Tikiyavirus solenecus
3432840	|	2843093	|	S	|	9	|	Tikiyavirus solicola
3432841	|	2843093	|	S	|	9	|	Tikiyavirus solihabitans
3432842	|	2843093	|	S	|	9	|	Tikiyavirus solivicinum
3432843	|	2843093	|	S	|	9	|	Tikiyavirus solivivens
3432844	|	2843093	|	S	|	9	|	Tikiyavirus telluradaptatum
2846450	|	2843094	|	S	|	9	|	Timirovirus borboradaptatum
2846581	|	2843102	|	S	|	9	|	Tsuhreavirus borborovivens
2846583	|	2843103	|	S	|	9	|	Tuskovirus caenadaptatum
2846584	|	2843104	|	S	|	9	|	Tuwendivirus caenenecus
2846610	|	2843117	|	S	|	9	|	Vindevirus pedovicinum
2846663	|	2843137	|	S	|	9	|	Widsokivirus pelovivens
2846685	|	2843152	|	S	|	9	|	Yeziwivirus borborenecus
3433560	|	2843152	|	S	|	9	|	Yeziwivirus lutenecus
